校正代码,整体序号,操作内容,操作子内容
30010302,5,在助手的帮助下，从副框架举升工具上解锁前副框架，然后从副框架举升工具上拆下前副框架。,然后从副框架举升工具上拆下前副框架
30010302,1,在助手的帮助下，将新副框架置于副框架举升工具上。,在助手的帮助下，将新副框架置于副框架举升工具上。
30010302,2,用手拧紧将 LH 和 RH 防撞罐支架固定到前副框架的螺栓。,用手拧紧将 LH 和 RH 防撞罐支架固定到前副框架的螺栓。
30010302,3,在助手的帮助下，将前平衡杆置于前副框架上，然后安装新螺母，将前平衡杆固定到前副框架。,将前平衡杆置于前副框架上
30010302,3,在助手的帮助下，将前平衡杆置于前副框架上，然后安装新螺母，将前平衡杆固定到前副框架。,然后安装新螺母
30010302,3,在助手的帮助下，将前平衡杆置于前副框架上，然后安装新螺母，将前平衡杆固定到前副框架。,将前平衡杆固定到前副框架
30010302,4,安装转向齿条。请参阅转向齿条（后轮驱动）（拆卸和更换）。,安装转向齿条。请参阅转向齿条（后轮驱动）（拆卸和更换）。
30010302,5,将副框架举升工具和前副框架置于车辆下方，以便安装。,将副框架举升工具和前副框架置于车辆下方，以便安装。
30010302,6,将前副框架总成安装到车辆中。请参阅副框架总成 - 前（后轮驱动）（拆卸和安装）。,将前副框架总成安装到车辆中。请参阅副框架总成 - 前（后轮驱动）（拆卸和安装）。
30010302,7,检查车轮定位，并根据需要进行调节。请参阅四轮定位检查。,检查车轮定位，并根据需要进行调节。请参阅四轮定位检查。
30010201,1,松开驻车制动器。请参阅驻车制动 - 钳 - 后 - LH（松开）。,松开驻车制动器。请参阅驻车制动 - 钳 - 后 - LH（松开）。
30010201,2,拆下第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。,拆下第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。
30010201,3,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。
30010201,4,断开 12V 电源。请参阅12V/低压电源（断开和连接）。,断开 12V 电源。请参阅12V/低压电源（断开和连接）。
30010201,5,执行车辆电气绝缘程序。请参阅车辆电气隔离程序。,执行车辆电气绝缘程序。请参阅车辆电气隔离程序。
30010201,6,拆下 LH 和 RH 后车轮。请参阅轮毂（拆卸和安装）。,拆下 LH 和 RH 后车轮。请参阅轮毂（拆卸和安装）。
30010201,7,拆下 LH 和 RH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。,拆下 LH 和 RH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。
30010201,8,拆下中间流线型护板。请参阅面板 - 流线型护板 - 中间（拆卸和更换）。,拆下中间流线型护板。请参阅面板 - 流线型护板 - 中间（拆卸和更换）。
30010201,9,拆下后饰板扩散器。请参阅扩散器 - 后饰板（拆卸和更换）。,拆下后饰板扩散器。请参阅扩散器 - 后饰板（拆卸和更换）。
30010201,10,拆下将 LH 后制动钳支架固定到万向节的螺栓，然后用 S 型挂钩将制动钳支架挂到车身上。对 RH 后制动钳重复此步骤。,拆下将 LH 后制动钳支架固定到万向节的螺栓
30010201,10,拆下将 LH 后制动钳支架固定到万向节的螺栓，然后用 S 型挂钩将制动钳支架挂到车身上。对 RH 后制动钳重复此步骤。,然后用 S 型挂钩将制动钳支架挂到车身上
30010201,11,拆卸 LH 和 RH 后悬架护板。请参阅盖板 - 后悬架 - LH（拆卸和更换）。,拆卸 LH 和 RH 后悬架护板。请参阅盖板 - 后悬架 - LH（拆卸和更换）。
30010201,12,向 LH 后螺旋弹簧上安装一个弹簧压缩器。,向 LH 后螺旋弹簧上安装一个弹簧压缩器。
30010201,13,拆下在顶部支座处固定 LH 后减震器的螺栓。,拆下在顶部支座处固定 LH 后减震器的螺栓。
30010201,14,对 RH 后减震器重复第 12 步和第 13 步。,对 RH 后减震器重复第 12 步和第 13 步。
30010201,15,断开电气线束与 LH 12V 副框架连接器的连接。,断开电气线束与 LH 12V 副框架连接器的连接。
30010201,16,松开将 LH 副框架电气线束固定到车身的夹子。,松开将 LH 副框架电气线束固定到车身的夹子。
30010201,17,在车辆 RH 侧重复第 15 步和第 16 步。,在车辆 RH 侧重复第 15 步和第 16 步。
30010201,18,拆下将后驱动单元接地带固定到车身的螺母。,拆下将后驱动单元接地带固定到车身的螺母。
30010201,19,拆下后平衡杆。请参阅平衡杆 - 后（拆卸和更换）。,拆下后平衡杆。请参阅平衡杆 - 后（拆卸和更换）。
30010201,20,拆下高压电池后部滑板。请参阅滑板 - 高压电池 - 后（拆卸和更换）。,拆下高压电池后部滑板。请参阅滑板 - 高压电池 - 后（拆卸和更换）。
30010201,21,重新安装并用手拧紧用于将滑板固定到高压电池的上部螺栓，但请勿在此时安装滑板。,重新安装并用手拧紧用于将滑板固定到高压电池的上部螺栓，但请勿在此时安装滑板。
30010201,22,在高压电池 LH 后下方放置冷却液排出容器。,在高压电池 LH 后下方放置冷却液排出容器。
30010201,23,从高压电池LH 侧断开后驱动单元逆变器入口软管，然后插接内螺纹接头和外螺纹接头。,从高压电池LH 侧断开后驱动单元逆变器入口软管
30010201,23,从高压电池LH 侧断开后驱动单元逆变器入口软管，然后插接内螺纹接头和外螺纹接头。,然后插接内螺纹接头和外螺纹接头
30010201,24,在高压电池 RH 后侧下方放置冷却液排出容器。,在高压电池 RH 后侧下方放置冷却液排出容器。
30010201,25,松开夹子，断开连接到动力总成回路软管的后驱动单元冷却液出口软管，然后插接内螺纹接头和外螺纹接头。,松开夹子
30010201,25,松开夹子，断开连接到动力总成回路软管的后驱动单元冷却液出口软管，然后插接内螺纹接头和外螺纹接头。,断开连接到动力总成回路软管的后驱动单元冷却液出口软管
30010201,25,松开夹子，断开连接到动力总成回路软管的后驱动单元冷却液出口软管，然后插接内螺纹接头和外螺纹接头。,然后插接内螺纹接头和外螺纹接头
30010201,26,取走车辆下方的冷却液排放容器。,取走车辆下方的冷却液排放容器。
30010201,27,拆下将高压电池至后驱动单元线束支架固定到高压电池的螺母。,拆下将高压电池至后驱动单元线束支架固定到高压电池的螺母。
30010201,28,滑动释放装置，将后驱动单元至高压电池线束的高压电池后驱动单元连接器把手从固定位置解锁。,滑动释放装置
30010201,28,滑动释放装置，将后驱动单元至高压电池线束的高压电池后驱动单元连接器把手从固定位置解锁。,将后驱动单元至高压电池线束的高压电池后驱动单元连接器把手从固定位置解锁
30010201,29,将高压电池后驱动单元连接器上的把手抬至最高处。,将高压电池后驱动单元连接器上的把手抬至最高处。
30010201,30,从高压电池接头上拆下高压电池后驱动单元连接器。,从高压电池接头上拆下高压电池后驱动单元连接器。
30010201,31,将后副框架举升工具置于后副框架的下方。,将后副框架举升工具置于后副框架的下方。
30010201,32,将一根空气软管连接到后副框架举升工具。,将一根空气软管连接到后副框架举升工具。
30010201,33,在助手的帮助下，升起后副框架举升工具以支撑后副框架。,在助手的帮助下，升起后副框架举升工具以支撑后副框架。
30010201,34,在后副框架上方环绕放置固定带，将固定带的末端挂在金属环上，然后将固定带拉紧以将副框架约束到后副框架举升工具。,在后副框架上方环绕放置固定带
30010201,34,在后副框架上方环绕放置固定带，将固定带的末端挂在金属环上，然后将固定带拉紧以将副框架约束到后副框架举升工具。,将固定带的末端挂在金属环上
30010201,34,在后副框架上方环绕放置固定带，将固定带的末端挂在金属环上，然后将固定带拉紧以将副框架约束到后副框架举升工具。,然后将固定带拉紧以将副框架约束到后副框架举升工具
30010201,35,松开将冷却液软管固定到 LH 剪力板的枞树夹。,松开将冷却液软管固定到 LH 剪力板的枞树夹。
30010201,36,拆下将 LH 剪力板固定到高压电池的小号螺栓。,拆下将 LH 剪力板固定到高压电池的小号螺栓。
30010201,37,拆下并弃用将 LH 剪力板和后副框架固定到车身的大号螺栓，然后拆下 LH 剪力板。,拆下并弃用将 LH 剪力板和后副框架固定到车身的大号螺栓
30010201,37,拆下并弃用将 LH 剪力板和后副框架固定到车身的大号螺栓，然后拆下 LH 剪力板。,然后拆下 LH 剪力板
30010201,38,手动拧紧将 LH 剪力板固定到车身的小号螺栓。,手动拧紧将 LH 剪力板固定到车身的小号螺栓。
30010201,39,对 RH 剪力板重复第 35 步至第 38 步。,对 RH 剪力板重复第 35 步至第 38 步。
30010201,40,拆下并弃用将后副框架固定到车身的螺栓。,拆下并弃用将后副框架固定到车身的螺栓。
30010201,41,在助手的帮助下，缓慢地降低后副框架举升工具，从车上拆下后副框架。,缓慢地降低后副框架举升工具
30010201,41,在助手的帮助下，缓慢地降低后副框架举升工具，从车上拆下后副框架。,从车上拆下后副框架
30010201,42,断开供气装置与后副框架举升工具的连接。,断开供气装置与后副框架举升工具的连接。
30010201,43,将后副框架和后副框架举升工具从车辆处移开。,将后副框架和后副框架举升工具从车辆处移开。
30010201,1,将副框架举升工具和后副框架置于车辆下方。,将副框架举升工具和后副框架置于车辆下方。
30010201,2,将空气管连接到副框架举升工具。,将空气管连接到副框架举升工具。
30010201,3,在助手的帮助下，缓慢地将后驱动单元和副框架升到位。,在助手的帮助下，缓慢地将后驱动单元和副框架升到位。
30010201,4,用手拧紧将后副框架固定到车身的新螺栓。,用手拧紧将后副框架固定到车身的新螺栓。
30010201,5,拆下将 LH 和 RH 剪力板固定到车身的小号螺栓。,拆下将 LH 和 RH 剪力板固定到车身的小号螺栓。
30010201,6,将 LH 剪力板安装到后副框架和高压电池上，然后用手拧紧一个新螺栓，将剪力板固定到副框架上。,将 LH 剪力板安装到后副框架和高压电池上
30010201,6,将 LH 剪力板安装到后副框架和高压电池上，然后用手拧紧一个新螺栓，将剪力板固定到副框架上。,然后用手拧紧一个新螺栓
30010201,6,将 LH 剪力板安装到后副框架和高压电池上，然后用手拧紧一个新螺栓，将剪力板固定到副框架上。,将剪力板固定到副框架上
30010201,7,用手拧紧将 LH 剪力板固定到高压电池的小号螺栓。,用手拧紧将 LH 剪力板固定到高压电池的小号螺栓。
30010201,8,对 RH 剪力板重复执行第 6 步和第 7 步。,对 RH 剪力板重复执行第 6 步和第 7 步。
30010201,9,拧紧将 LH 和 RH 剪力板固定到车辆的小号螺栓。,拧紧将 LH 和 RH 剪力板固定到车辆的小号螺栓。
30010201,10,拧紧将 LH 和 RH 剪力板固定到车辆的大号螺栓，拧紧之后用油性记号笔标记这些螺栓。,拧紧将 LH 和 RH 剪力板固定到车辆的大号螺栓
30010201,10,拧紧将 LH 和 RH 剪力板固定到车辆的大号螺栓，拧紧之后用油性记号笔标记这些螺栓。,拧紧之后用油性记号笔标记这些螺栓
30010201,11,拧紧将 LH 和 RH 后副框架固定到车身的螺栓，拧紧之后用油性记号笔标记这些螺栓。,拧紧将 LH 和 RH 后副框架固定到车身的螺栓
30010201,11,拧紧将 LH 和 RH 后副框架固定到车身的螺栓，拧紧之后用油性记号笔标记这些螺栓。,拧紧之后用油性记号笔标记这些螺栓
30010201,12,紧固将冷却液软管固定到 LH 和 RH 剪力板的枞树夹。,紧固将冷却液软管固定到 LH 和 RH 剪力板的枞树夹。
30010201,13,松开固定带并从车上降下副框架举升工具,松开固定带
30010201,13,松开固定带并从车上降下副框架举升工具,从车上降下副框架举升工具
30010201,14,断开空气管与副框架举升工具的连接，然后从车辆下部拆下工具。,断开空气管与副框架举升工具的连接
30010201,14,断开空气管与副框架举升工具的连接，然后从车辆下部拆下工具。,然后从车辆下部拆下工具
30010201,15,将后驱动单元至高压电池线束的高压电池后驱动单元连接器上的把手抬至最高处。,将后驱动单元至高压电池线束的高压电池后驱动单元连接器上的把手抬至最高处。
30010201,16,将高压连接器专用工具安装到高压电池后驱动单元连接器上,将高压连接器专用工具安装到高压电池后驱动单元连接器上
30010201,17,用双手将后驱动单元至高压电池线束的高压电池后驱动单元连接器牢固连接到高压电池接头上。,用双手将后驱动单元至高压电池线束的高压电池后驱动单元连接器牢固连接到高压电池接头上。
30010201,18,从高压电池后驱动单元连接器上拆下高压连接器专用工具。,从高压电池后驱动单元连接器上拆下高压连接器专用工具。
30010201,19,将高压电池后驱动单元连接器按到高压电池接头上，同时将把手降至最低处。,将高压电池后驱动单元连接器按到高压电池接头上
30010201,19,将高压电池后驱动单元连接器按到高压电池接头上，同时将把手降至最低处。,同时将把手降至最低处
30010201,20,滑动释放装置，将高压电池后驱动单元连接器把手锁定在固定位置。,滑动释放装置
30010201,20,滑动释放装置，将高压电池后驱动单元连接器把手锁定在固定位置。,将高压电池后驱动单元连接器把手锁定在固定位置
30010201,21,确认高压电池后驱动单元连接器完全就位，然后比对连接器两侧，确保正确固定到位。,确认高压电池后驱动单元连接器完全就位，然后比对连接器两侧，确保正确固定到位。
30010201,22,安装将后驱动单元高压电气线束支架固定到高压电池的螺母。,安装将后驱动单元高压电气线束支架固定到高压电池的螺母。
30010201,23,在高压电池 RH 后侧下方放置冷却液排出容器。,在高压电池 RH 后侧下方放置冷却液排出容器。
30010201,24,拆下软管塞，将后驱动单元出口软管与动力总成回路软管相连，然后紧固夹子。,拆下软管塞
30010201,24,拆下软管塞，将后驱动单元出口软管与动力总成回路软管相连，然后紧固夹子。,将后驱动单元出口软管与动力总成回路软管相连
30010201,24,拆下软管塞，将后驱动单元出口软管与动力总成回路软管相连，然后紧固夹子。,然后紧固夹子
30010201,25,在高压电池 LH 后下方放置冷却液排出容器。,在高压电池 LH 后下方放置冷却液排出容器。
30010201,26,取下外螺纹接头和内螺纹接头的螺塞，将后驱动单元逆变器入口软管连接到高压电池 LH 侧，然后紧固夹子。,取下外螺纹接头和内螺纹接头的螺塞
30010201,26,取下外螺纹接头和内螺纹接头的螺塞，将后驱动单元逆变器入口软管连接到高压电池 LH 侧，然后紧固夹子。,将后驱动单元逆变器入口软管连接到高压电池 LH 侧
30010201,26,取下外螺纹接头和内螺纹接头的螺塞，将后驱动单元逆变器入口软管连接到高压电池 LH 侧，然后紧固夹子。,然后紧固夹子
30010201,27,紧固将后驱动单元逆变器入口软管固定到高压电池的桶型夹。,紧固将后驱动单元逆变器入口软管固定到高压电池的桶型夹。
30010201,28,安装高压电池后侧滑板。请参阅滑板 - 高压电池 - 后（拆卸和更换）。,安装高压电池后侧滑板。请参阅滑板 - 高压电池 - 后（拆卸和更换）。
30010201,29,安装后平衡杆。请参阅平衡杆 - 后（拆卸和更换）。,安装后平衡杆。请参阅平衡杆 - 后（拆卸和更换）。
30010201,30,安装后驱动单元接地带。,安装后驱动单元接地带。
30010201,31,将 LH 副框架电气线束桶型夹紧固到车身上。,将 LH 副框架电气线束桶型夹紧固到车身上。
30010201,32,连接 12V 副框架线束 LH 的电气连接器。,连接 12V 副框架线束 LH 的电气连接器。
30010201,33,在车辆右侧重复第 29 步和第 30 步。,在车辆右侧重复第 29 步和第 30 步。
30010201,34,取走车辆下方的冷却液排放容器。,取走车辆下方的冷却液排放容器。
30010201,35,安装在顶部支座处固定 LH 后减震器的螺栓。,安装在顶部支座处固定 LH 后减震器的螺栓。
30010201,36,检查从车上拆下后副框架总成时松动的任何后悬架螺栓的扭矩。请参阅悬架 - 后（检查扭矩）。,检查从车上拆下后副框架总成时松动的任何后悬架螺栓的扭矩。请参阅悬架 - 后（检查扭矩）。
30010201,37,从 LH 后螺旋弹簧上拆下弹簧压缩器。,从 LH 后螺旋弹簧上拆下弹簧压缩器。
30010201,38,安装 LH 后悬架护罩。请参阅盖板 - 后悬架 - LH（拆卸和更换）。,安装 LH 后悬架护罩。请参阅盖板 - 后悬架 - LH（拆卸和更换）。
30010201,39,在车辆 RH 侧重复执行第 33 至 37 步。,在车辆 RH 侧重复执行第 33 至 37 步。
30010201,40,安装后饰板扩散器。请参阅扩散器 - 后饰板（拆卸和更换）。,安装后饰板扩散器。请参阅扩散器 - 后饰板（拆卸和更换）。
30010201,41,将 RH 后制动钳支架安装在万向节上，然后安装将制动钳支架固定到万向节的螺栓。,将 RH 后制动钳支架安装在万向节上
30010201,41,将 RH 后制动钳支架安装在万向节上，然后安装将制动钳支架固定到万向节的螺栓。,然后安装将制动钳支架固定到万向节的螺栓
30010201,42,安装 RH 轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。,安装 RH 轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。
30010201,43,在车辆 LH 侧重复执行第 40 步和第 41 步。,在车辆 LH 侧重复执行第 40 步和第 41 步。
30010201,44,安装 LH 和 RH 后车轮。请参阅轮毂（拆卸和安装）。,安装 LH 和 RH 后车轮。请参阅轮毂（拆卸和安装）。
30010201,45,连接 12V 电源。请参阅12V/低压电源（断开和连接）。,连接 12V 电源。请参阅12V/低压电源（断开和连接）。
30010201,46,将 12V 电池充电器连接至 12V 电池。,将 12V 电池充电器连接至 12V 电池。
30010201,47,长按换挡杆上的“驻车”按钮以松开 EPB 维护模式。,长按换挡杆上的“驻车”按钮
30010201,47,长按换挡杆上的“驻车”按钮以松开 EPB 维护模式。,松开 EPB 维护模式
30010201,48,拆下座舱进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。,拆下座舱进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。
30010201,49,执行冷却系统真空再充注。请参阅冷却系统（真空再充注）。,执行冷却系统真空再充注。请参阅冷却系统（真空再充注）。
30010201,50,从 12V 电池上拆下 12V 充电器。,从 12V 电池上拆下 12V 充电器。
30010201,51,安装座舱进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。,安装座舱进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。
30010201,52,安装前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。,安装前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。
30010201,53,安装第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。,安装第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。
30010201,54,将驾驶位和副驾位座椅向后移动恢复到其原来的位置。,将驾驶位和副驾位座椅向后移动恢复到其原来的位置。
30010201,55,检查车轮定位，并根据需要进行调节。请参阅四轮定位检查。,检查车轮定位，并根据需要进行调节。请参阅四轮定位检查。
30010202,1,拆下后副框架总成。请参阅副框架总成 - 后（拆卸和安装）。,拆下后副框架总成。请参阅副框架总成 - 后（拆卸和安装）。
30010202,2,断开电气线束与逆变器低压连接器的连接。,断开电气线束与逆变器低压连接器的连接。
30010202,3,松开将低压电气线束固定到逆变器的夹子。,松开将低压电气线束固定到逆变器的夹子。
30010202,4,松开夹子，从逆变器冷却液接头处断开后驱动单元入口软管，然后塞住接头。,松开夹子
30010202,4,松开夹子，从逆变器冷却液接头处断开后驱动单元入口软管，然后塞住接头。,从逆变器冷却液接头处断开后驱动单元入口软管
30010202,4,松开夹子，从逆变器冷却液接头处断开后驱动单元入口软管，然后塞住接头。,然后塞住接头
30010202,5,松开将后驱动单元入口软管固定到高压线束支架的夹子，然后从后驱动单元上拆下软管。,松开将后驱动单元入口软管固定到高压线束支架的夹子
30010202,5,松开将后驱动单元入口软管固定到高压线束支架的夹子，然后从后驱动单元上拆下软管。,然后从后驱动单元上拆下软管
30010202,6,拆下将高压线束支架固定到逆变器的螺栓。,拆下将高压线束支架固定到逆变器的螺栓。
30010202,7,滑动释放装置，将后驱动单元至高压电池线束的后驱动单元高压连接器把手从固定位置解锁。,滑动释放装置
30010202,7,滑动释放装置，将后驱动单元至高压电池线束的后驱动单元高压连接器把手从固定位置解锁。,将后驱动单元至高压电池线束的后驱动单元高压连接器把手从固定位置解锁
30010202,8,将后驱动单元高压连接器上的把手抬至最高处。,将后驱动单元高压连接器上的把手抬至最高处。
30010202,9,从后驱动单元高压接头上拆下后驱动单元高压连接器。,从后驱动单元高压接头上拆下后驱动单元高压连接器。
30010202,10,从后下部尾连杆上拆下 LH 和 RH 螺旋弹簧。,从后下部尾连杆上拆下 LH 和 RH 螺旋弹簧。
30010202,11,松开将 LH 后防抱死制动系统车轮转速传感器连接器固定到副框架的夹子，然后断开副框架线束与连接器的连接。,松开将 LH 后防抱死制动系统车轮转速传感器连接器固定到副框架的夹子
30010202,11,松开将 LH 后防抱死制动系统车轮转速传感器连接器固定到副框架的夹子，然后断开副框架线束与连接器的连接。,然后断开副框架线束与连接器的连接
30010202,12,松开夹子，然后拆下将 LH 后防抱死制动系统车轮转速传感器电缆固定到 LH 后万向节和副框架支架的索环。,松开夹子
30010202,12,松开夹子，然后拆下将 LH 后防抱死制动系统车轮转速传感器电缆固定到 LH 后万向节和副框架支架的索环。,然后拆下将 LH 后防抱死制动系统车轮转速传感器电缆固定到 LH 后万向节和副框架支架的索环
30010202,13,拆下并弃用将 LH 后防抱死制动系统车轮转速传感器固定到万向节的螺栓，然后从万向节上拆下传感器。,拆下并弃用将 LH 后防抱死制动系统车轮转速传感器固定到万向节的螺栓
30010202,13,拆下并弃用将 LH 后防抱死制动系统车轮转速传感器固定到万向节的螺栓，然后从万向节上拆下传感器。,然后从万向节上拆下传感器
30010202,14,拆下并弃用螺母，然后拆下将 LH 半轴固定到轮毂总成的垫圈。,拆下并弃用螺母
30010202,14,拆下并弃用螺母，然后拆下将 LH 半轴固定到轮毂总成的垫圈。,然后拆下将 LH 半轴固定到轮毂总成的垫圈
30010202,15,拆下将 LH 后制动盘固定到轮毂的螺栓。,拆下将 LH 后制动盘固定到轮毂的螺栓。
30010202,16,向 LH 后制动盘上安装轮毂拉拔器，然后将拉拔器垫圈 和轮毂螺母 安装到制动盘螺柱上并用手拧紧。,向 LH 后制动盘上安装轮毂拉拔器
30010202,16,向 LH 后制动盘上安装轮毂拉拔器，然后将拉拔器垫圈 和轮毂螺母 安装到制动盘螺柱上并用手拧紧。,然后将拉拔器垫圈 和轮毂螺母 安装到制动盘螺柱上并用手拧紧
30010202,17,使用轮毂拉拔器将 LH 后半轴从轮毂花键上松开。,使用轮毂拉拔器将 LH 后半轴从轮毂花键上松开。
30010202,18,从 LH 后制动盘螺柱上拆下轮毂螺母，然后从制动盘上拆下轮毂拉拔器。,从 LH 后制动盘螺柱上拆下轮毂螺母
30010202,18,从 LH 后制动盘螺柱上拆下轮毂螺母，然后从制动盘上拆下轮毂拉拔器。,然后从制动盘上拆下轮毂拉拔器
30010202,19,安装将 LH 后制动盘固定到轮毂的螺栓。,安装将 LH 后制动盘固定到轮毂的螺栓。
30010202,20,拆下将 LH 后减震器固定到 LH 下部尾连杆的螺栓和螺母，然后从后副框架上拆下减震器。,拆下将 LH 后减震器固定到 LH 下部尾连杆的螺栓和螺母
30010202,20,拆下将 LH 后减震器固定到 LH 下部尾连杆的螺栓和螺母，然后从后副框架上拆下减震器。,然后从后副框架上拆下减震器
30010202,21,拆下将 LH 下部尾连杆固定到万向节的螺栓和螺母。,拆下将 LH 下部尾连杆固定到万向节的螺栓和螺母。
30010202,22,拆下将 LH 下部前连杆固定到后副框架的螺栓和螺母。,拆下将 LH 下部前连杆固定到后副框架的螺栓和螺母。
30010202,23,拆下将 LH 上部尾连杆固定到后副框架的螺母和螺栓。,拆下将 LH 上部尾连杆固定到后副框架的螺母和螺栓。
30010202,24,拆下将 LH 止推杆固定到后副框架的螺母和螺栓。,拆下将 LH 止推杆固定到后副框架的螺母和螺栓。
30010202,25,在助手的帮助下，拆下将 LH 上部前连杆固定到后副框架的螺栓和螺母。,在助手的帮助下，拆下将 LH 上部前连杆固定到后副框架的螺栓和螺母。
30010202,26,在助手的帮助下，将 LH 半轴与轮毂分离，然后从后副框架上拆下 LH 轮毂和万向节总成。,将 LH 半轴与轮毂分离
30010202,26,在助手的帮助下，将 LH 半轴与轮毂分离，然后从后副框架上拆下 LH 轮毂和万向节总成。,然后从后副框架上拆下 LH 轮毂和万向节总成
30010202,27,将轴拆卸工具电缆置于 LH 后驱动单元半轴内侧接头的周围，然后使用电缆扎带将轴拆卸工具电缆固定在适当位置。,将轴拆卸工具电缆置于 LH 后驱动单元半轴内侧接头的周围
30010202,27,将轴拆卸工具电缆置于 LH 后驱动单元半轴内侧接头的周围，然后使用电缆扎带将轴拆卸工具电缆固定在适当位置。,然后使用电缆扎带将轴拆卸工具电缆固定在适当位置
30010202,28,将轴拆卸工具滑动锤挂在 2 个轴拆卸工具电缆环上，然后使用滑动锤将半轴从驱动单元上拆下。,将轴拆卸工具滑动锤挂在 2 个轴拆卸工具电缆环上
30010202,28,将轴拆卸工具滑动锤挂在 2 个轴拆卸工具电缆环上，然后使用滑动锤将半轴从驱动单元上拆下。,然后使用滑动锤将半轴从驱动单元上拆下
30010202,29,向变速箱开口中安装一个半轴塞。,向变速箱开口中安装一个半轴塞。
30010202,30,拆下将 LH 下控制臂固定到后副框架的螺母和螺栓，然后从后副框架上拆下控制臂。,拆下将 LH 下控制臂固定到后副框架的螺母和螺栓
30010202,30,拆下将 LH 下控制臂固定到后副框架的螺母和螺栓，然后从后副框架上拆下控制臂。,然后从后副框架上拆下控制臂
30010202,31,针对后副框架的 RH 侧重复第 11 步至第 30 步。,针对后副框架的 RH 侧重复第 11 步至第 30 步。
30010202,32,松开将后驱动单元接地线束固定到后副框架的夹子。,松开将后驱动单元接地线束固定到后副框架的夹子。
30010202,33,断开解析器连接器上的电气线束。,断开解析器连接器上的电气线束。
30010202,34,断开电气线束与机油泵连接器的连接。,断开电气线束与机油泵连接器的连接。
30010202,35,将驱动单元吊索专用工具固定到后驱动单元。,将驱动单元吊索专用工具固定到后驱动单元。
30010202,36,将驱动单元吊索专用工具置于起重机架下方，然后将此专用工具固定到起重机架。,将驱动单元吊索专用工具置于起重机架下方
30010202,36,将驱动单元吊索专用工具置于起重机架下方，然后将此专用工具固定到起重机架。,然后将此专用工具固定到起重机架
30010202,37,升起驱动单元吊索工具，使拉索处于轻度张紧状态。,升起驱动单元吊索工具，使拉索处于轻度张紧状态。
30010202,38,拆下将后驱动单元 LH 支座固定到副框架的螺栓和螺母。,拆下将后驱动单元 LH 支座固定到副框架的螺栓和螺母。
30010202,39,拆下将后驱动单元 RH 套管固定到副框架的螺栓和螺母。,拆下将后驱动单元 RH 套管固定到副框架的螺栓和螺母。
30010202,40,拆下将后驱动单元后部套管固定到副框架的螺栓和螺母。,拆下将后驱动单元后部套管固定到副框架的螺栓和螺母。
30010202,41,升起驱动单元吊索工具，以便将后驱动单元从后副框架中提出来。,升起驱动单元吊索工具
30010202,41,升起驱动单元吊索工具，以便将后驱动单元从后副框架中提出来。,以便将后驱动单元从后副框架中提出来
30010202,42,松开将副框架电气线束固定到后副框架的底部和顶部的夹子，然后从后副框架上拆下电气线束。,松开将副框架电气线束固定到后副框架的底部和顶部的夹子
30010202,42,松开将副框架电气线束固定到后副框架的底部和顶部的夹子，然后从后副框架上拆下电气线束。,然后从后副框架上拆下电气线束
30010202,43,在助手的帮助下，松开固定带，然后从副框架举升工具上松开后副框架。,松开固定带
30010202,43,在助手的帮助下，松开固定带，然后从副框架举升工具上松开后副框架。,然后从副框架举升工具上松开后副框架
30010202,1,在助手的帮助下，将新的后副框架安装到副框架举升工具上，然后固定固定带。,将新的后副框架安装到副框架举升工具上
30010202,1,在助手的帮助下，将新的后副框架安装到副框架举升工具上，然后固定固定带。,然后固定固定带
30010202,2,安装将电气线束固定到后副框架的夹子。,安装将电气线束固定到后副框架的夹子。
30010202,3,在助手的帮助下，将后驱动单元置于后副框架上方，然后降低驱动单元吊索工具以将后驱动单元安装到后副框架中。,将后驱动单元置于后副框架上方
30010202,3,在助手的帮助下，将后驱动单元置于后副框架上方，然后降低驱动单元吊索工具以将后驱动单元安装到后副框架中。,降低驱动单元吊索工具
30010202,3,在助手的帮助下，将后驱动单元置于后副框架上方，然后降低驱动单元吊索工具以将后驱动单元安装到后副框架中。,将后驱动单元安装到后副框架中
30010202,4,安装并用手拧紧将后驱动单元后部套管固定到副框架的螺栓和螺母。,安装并用手拧紧将后驱动单元后部套管固定到副框架的螺栓和螺母。
